Species,Country 
Blue shark, Guernsey
Blue shark, Guernsey
Blue shark, Guernsey
Blue shark, Greenland
Blue shark, Greenland
Blue shark, Greenland
Blue shark, Greenland
Blue shark, Greenland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Ireland
Blue shark, Netherlands
Blue shark, Netherlands
Blue shark, Netherlands
Blue shark, Norway
Blue shark, Norway
Blue shark, Norway
Blue shark, Norway
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Blue shark, Portugal
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, France
Basking shark, United Kingdom (E+W+S+NI)
Basking shark, United Kingdom (E+W+S+NI)
Basking shark, United Kingdom (E+W+S+NI)
Basking shark, United Kingdom (E+W+S+NI)
Basking shark, Iceland
Basking shark, Iceland
Basking shark, Iceland
Basking shark, Iceland
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Norway
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
Basking shark, Portugal
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Belgium
European seabass, Germany
European seabass, Germany
European seabass, Germany
European seabass, Germany
European seabass, Germany
European seabass, Germany
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Denmark
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, Spain
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, France
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, United Kingdom (E+W+S+NI)
European seabass, Guernsey
European seabass, Guernsey
European seabass, Guernsey
European seabass, Ireland
European seabass, Ireland
European seabass, Ireland
European seabass, Ireland
European seabass, Ireland
European seabass, Ireland
European seabass, Ireland
European seabass, Jersey
European seabass, Jersey
European seabass, Jersey
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Netherlands
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Norway
European seabass, Portugal
European seabass, Portugal
European seabass, Portugal
European seabass, Portugal
European seabass, Portugal
European seabass, Portugal
European seabass, Portugal
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Spain
"Groupers, seabasses nei", Japan
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Netherlands
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
"Groupers, seabasses nei", Portugal
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Spain
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Bigeye thresher, Portugal
Atlantic bumper, Netherlands
Atlantic bumper, Netherlands
Atlantic bumper, Netherlands
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, Spain
Blue marlin, France
Blue marlin, France
Blue marlin, France
Blue marlin, France
Blue marlin, France
Blue marlin, France
Blue marlin, Japan
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Blue marlin, Portugal
Sompat grunt, Portugal
Sompat grunt, Portugal
Sompat grunt, Portugal
Sompat grunt, Portugal
Sompat grunt, Portugal
Sompat grunt, Portugal
Atlantic butterfish, Russian Federation
Atlantic butterfish, Russian Federation
Atlantic butterfish, Russian Federation
Atlantic butterfish, Russian Federation
Atlantic butterfish, Russian Federation
Atlantic butterfish, Russian Federation
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Spain
"Butterfishes, pomfrets nei", Portugal
"Butterfishes, pomfrets nei", Portugal
"Butterfishes, pomfrets nei", Portugal
"Butterfishes, pomfrets nei", Portugal
"Butterfishes, pomfrets nei", Portugal
Yellowmouth barracuda, Portugal
Yellowmouth barracuda, Portugal
Yellowmouth barracuda, Portugal
Yellowmouth barracuda, Portugal
Yellowmouth barracuda, Portugal
Yellowmouth barracuda, Portugal
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Spain
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Alfonsino, Portugal
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, Spain
Splendid alfonsino, United Kingdom (E+W+S+NI)
Splendid alfonsino, United Kingdom (E+W+S+NI)
Splendid alfonsino, United Kingdom (E+W+S+NI)
Splendid alfonsino, United Kingdom (E+W+S+NI)
Splendid alfonsino, United Kingdom (E+W+S+NI)
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Ireland
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Splendid alfonsino, Portugal
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, Spain
Bonitos nei, France
Bonitos nei, France
Bonitos nei, France
